Date       Open	   High	  Low	    Close
6/30/2016	749.4	770.57	746.77	770.49
7/1/2016	770	793.6	769.95	790.4
7/5/2016	786.74	790.34	762.77	765.98
7/6/2016	757.13	775.63	750.4	775.2
7/7/2016	780.83	790.74	763.84	770.33
7/8/2016	783.23	800.59	783.23	799.87
7/11/2016	809.87	823.93	809.87	822.32
7/12/2016	844.23	859.64	843.12	855.3
7/13/2016	865.28	865.37	839.22	861.06
7/14/2016	873.44	876.81	862.46	866.82
7/15/2016	863.22	871.28	861.22	867.94
7/18/2016	863.93	875.56	854.66	875.21
7/19/2016	859.96	859.96	837.53	844.89
7/20/2016	831.96	840.44	821.63	833.34
7/21/2016	841.82	850.87	831.72	837.21
7/22/2016	839.07	848.38	834.02	847.81
7/25/2016	847.85	850.56	838.9	844.17
7/26/2016	849.9	884.21	849.61	882.83
7/27/2016	895.19	904.44	881.36	891.95
7/28/2016	889.68	893.67	877.56	892.35
7/29/2016	892.35	899.79	885.07	896.37
8/1/2016	899.18	899.26	879.49	881.23
8/2/2016	883.81	885.26	857.18	865.22
8/3/2016	860.56	888.68	855.85	888.68
8/4/2016	885.04	895.85	877.55	891.65
8/5/2016	895.05	906.49	893.35	905.52
8/8/2016	906.92	914.31	897.67	900.48
8/9/2016	901.33	906.94	891.53	891.57
8/10/2016	897.12	899.18	876.66	878.58
8/11/2016	882.47	887.33	870.29	886.29
8/12/2016	881.06	885.88	858.5	860.01
8/15/2016	868.47	888.59	867.98	886.27
8/16/2016	893.35	900.31	885.92	886.05
8/17/2016	874.98	886.79	868.9	883.53
8/18/2016	891.57	894.17	883.44	893.15
8/19/2016	882.14	884.26	871.56	875.91
8/22/2016	867.11	870.96	861.27	866.56
8/23/2016	874.52	884.46	869.01	869.93
8/24/2016	863.41	864.5	844.49	845.31
8/25/2016	846.77	856.27	844.31	849.26
8/26/2016	857.12	871.5	833.43	839.01
8/29/2016	840.33	859.67	839.81	857.43
8/30/2016	856.3	856.3	834.05	837.98
8/31/2016	833.25	834.34	820.02	826.7
9/1/2016	829.58	835.06	820.44	834.04
9/2/2016	834.04	852.22	834.04	846.53
9/6/2016	850.93	865.16	843.69	865.14
9/7/2016	859.89	863.66	853.28	860.08
9/8/2016	862.48	864.7	850.26	853.85
9/9/2016	843.23	843.23	810.11	810.42
9/12/2016	798.07	827.04	793.24	825.09
9/13/2016	813.28	813.28	770.13	778.31
9/14/2016	780.09	789.77	774.23	781.59
9/15/2016	781.15	794.59	775.98	790.13
9/16/2016	790.13	790.13	774.9	780.43
9/19/2016	795.59	806.34	791.48	797.11
9/20/2016	795.84	801.23	791.53	795.57
9/21/2016	806.44	833.19	806.44	832.03
9/22/2016	849.02	856	836.2	838.21
9/23/2016	837.51	849.56	835.62	839.1
9/26/2016	836.15	842.25	834.44	836.45
9/27/2016	826.15	839.15	823.72	838.8
9/28/2016	848.27	873.8	844.23	873.42
9/29/2016	873.42	879.26	849.58	856.78
9/30/2016	863.27	865.85	853.55	858.66
10/3/2016	861.87	864.68	855.18	864.29
10/4/2016	867.36	868.25	841.74	844.04
10/5/2016	854.5	865.77	851.47	861.88
10/6/2016	857.44	867.12	857.06	863.02
10/7/2016	874.9	875.61	853.41	864.95
10/10/2016	873.83	886.57	873.83	883.16
10/11/2016	878.91	878.91	860.49	866.23
10/12/2016	865.19	876.49	863.12	870.79
10/13/2016	858.23	858.23	836.87	845.43
10/14/2016	857.88	863.4	848.78	850.23
10/17/2016	852.8	866.37	852.44	859.34
10/18/2016	875.07	879.07	868.31	876.49
10/19/2016	879.02	894.26	877.42	891.18
10/20/2016	883.95	904.75	875.91	901.37
10/21/2016	896.97	914.83	891.4	907.13
10/24/2016	907.43	926.23	907.43	916.4
10/25/2016	922.78	938.43	922.78	924.99
10/26/2016	923.43	929.67	915.27	925.26
10/27/2016	926.25	926.25	910.39	911.71
10/28/2016	914.25	924.83	909.63	913.23
10/31/2016	917.46	923.66	910.02	922.17
11/1/2016	932.33	934.86	899.84	910.69
11/2/2016	902.79	913.39	895.77	895.91
11/3/2016	902.74	922.4	902.74	911.64
11/4/2016	910.41	922.42	901.46	912.79
11/7/2016	938.48	953.33	938.48	952.24
11/8/2016	948.3	966.66	940.62	960.63
11/9/2016	998.93	1028.22	996.92	1020.91
11/10/2016	1042.95	1054.38	1026.51	1038.27
11/11/2016	1035.12	1037.21	1006.68	1029.8
11/14/2016	1039.48	1060.17	1036.42	1060
11/15/2016	1034.18	1046.73	1023.4	1046.6
11/16/2016	1033.71	1033.71	1017.8	1028.15
11/17/2016	1032.39	1040.47	1027.52	1029.36
11/18/2016	1020.28	1025.56	1008.62	1021.47
11/21/2016	1021.47	1045.6	1021.47	1045.56
11/22/2016	1070.85	1109.5	1070.85	1108
11/23/2016	1092.78	1120.89	1088.67	1120.08
11/25/2016	1119.69	1123.19	1109.94	1123.04
11/28/2016	1119.47	1130.79	1114.03	1127.1
11/29/2016	1096.25	1109.18	1085.23	1096.08
11/30/2016	1097.53	1114.79	1097.53	1099.51
12/1/2016	1111.01	1112.08	1088.11	1095.91
12/2/2016	1085.31	1113.42	1083.46	1113.04
12/5/2016	1124.67	1146.98	1124.67	1145.92
12/6/2016	1137.1	1156.4	1132.82	1156.36
12/7/2016	1171.59	1195.56	1171.59	1191.44
12/8/2016	1202.14	1214.3	1183.02	1190
12/9/2016	1182.75	1182.83	1156.96	1159.9
12/12/2016	1166.43	1170.3	1146.23	1150.2
12/13/2016	1147.93	1155.81	1119.6	1128.41
12/14/2016	1123.07	1145.83	1112.97	1113.18
12/15/2016	1098.13	1124.76	1095.06	1121.93
12/16/2016	1116.06	1120.36	1092.78	1094.26
12/19/2016	1082.85	1090.97	1069.11	1072.21
12/20/2016	1071.81	1099.03	1071.81	1096.55
12/21/2016	1101.07	1103.84	1089.78	1096.4
12/22/2016	1096.4	1096.4	1072.74	1077.27
12/23/2016	1075.43	1083.52	1073.01	1077.24
12/27/2016	1085.74	1093.6	1085.07	1090.72
12/28/2016	1106.54	1110.5	1081.22	1082.07
12/29/2016	1085.84	1090.91	1069.39	1078.8
12/30/2016	1085.14	1085.72	1056.41	1057.76
1/3/2017	1076.64	1092.36	1071.08	1088.12
1/4/2017	1085.67	1105.78	1078.73	1105.61
1/5/2017	1107.79	1124.04	1106.04	1113.65
1/6/2017	1109.94	1112.02	1088.15	1088.34
1/9/2017	1089.23	1100.5	1079.95	1081.63
1/10/2017	1098.99	1135.82	1098.99	1134.66
1/11/2017	1136	1157.51	1130.63	1156.19
1/12/2017	1155.68	1157.49	1141.22	1146.85
1/13/2017	1143.03	1158.15	1138.62	1146.96
1/17/2017	1147.62	1152.37	1139.57	1143.93
1/18/2017	1149.46	1180.34	1149.17	1168.67
1/19/2017	1163.27	1163.28	1136.63	1146.27
1/20/2017	1145.85	1158.67	1141.8	1153.18
1/23/2017	1166.98	1172.91	1155.62	1171.75
1/24/2017	1197.72	1210.32	1185.89	1194.24
1/25/2017	1190.71	1190.71	1168.29	1187.31
1/26/2017	1181.69	1197.62	1175.61	1185.94
1/27/2017	1188.25	1190.84	1178.31	1187.91
1/30/2017	1174.17	1174.17	1148.01	1160.01
1/31/2017	1160.01	1166.14	1143.03	1153.23
2/1/2017	1169.45	1180.82	1149.53	1163.46
2/2/2017	1167.12	1179.08	1166.9	1176.94
2/3/2017	1176.94	1176.94	1143.99	1146.89
2/6/2017	1145.37	1150.61	1137.82	1140.77
2/7/2017	1153.2	1157.21	1135.94	1137.51
2/8/2017	1132.6	1145.78	1126.25	1145.68
2/9/2017	1149.64	1178.21	1147.54	1177.06
2/10/2017	1196.22	1209.57	1196.22	1207.68
2/13/2017	1234.47	1262.6	1234.47	1252.99
2/14/2017	1244.73	1245.51	1223.93	1243.34
2/15/2017	1240.73	1254.24	1240.73	1244.93
2/16/2017	1253.41	1260.32	1238.54	1243.42
2/17/2017	1236.63	1241.19	1230.8	1238.51
2/21/2017	1261.44	1266.11	1256.11	1266.11
2/22/2017	1241.74	1249.83	1239.84	1248.56
2/23/2017	1259.3	1266.1	1196.81	1201.26
2/24/2017	1179.78	1203.37	1173.83	1186.81
2/27/2017	1191.01	1218.58	1187.17	1207.12
2/28/2017	1202.02	1210.82	1187.47	1194.23
3/1/2017	1212.38	1240.99	1212.38	1233.1
3/2/2017	1223.55	1227.4	1180.46	1182.43
3/3/2017	1188.77	1199.51	1178.75	1196.69
3/6/2017	1178.26	1183.1	1169.81	1173.66
3/7/2017	1177.88	1182.32	1153.08	1154.07
3/8/2017	1156.74	1157.74	1124.64	1125.72
3/9/2017	1120.27	1135.98	1106.2	1115.14
3/10/2017	1128.4	1133.53	1107.31	1115.76
3/13/2017	1135.48	1149.51	1135.48	1146.83
3/14/2017	1134.19	1143.17	1121.51	1141.04
3/15/2017	1156.27	1201.94	1148.36	1201.04
3/16/2017	1218.07	1219.38	1196.4	1198.79
3/17/2017	1203.12	1213.73	1185.56	1185.88
3/20/2017	1184.62	1198.2	1177.61	1195.54
3/21/2017	1193.62	1193.62	1126.15	1126.93
3/22/2017	1122.23	1146.5	1120.5	1139.89
3/23/2017	1135.54	1144.33	1120.03	1127
3/24/2017	1127.87	1130.86	1105.04	1110.97
3/27/2017	1087.07	1108.85	1070.87	1106.64
3/28/2017	1112.48	1131.11	1107.67	1124.68
3/29/2017	1121.76	1136.65	1119.82	1127.37
3/30/2017	1131.99	1138.21	1124.79	1126.35
3/31/2017	1126.35	1136.27	1110.71	1125.05
4/3/2017	1125.05	1137.22	1106.43	1117.01
4/4/2017	1118.51	1134.96	1116.13	1133.55
4/5/2017	1147.67	1153.84	1103.01	1104.24
4/6/2017	1107.07	1118.7	1099.4	1106.82
4/7/2017	1096.7	1126.47	1094.6	1113.98
4/10/2017	1114.96	1116.7	1093.06	1100.51
4/11/2017	1101.61	1110.69	1080.14	1108.31
4/12/2017	1099.85	1099.85	1054.1	1056.64
4/13/2017	1057.55	1062.25	1031.15	1032.19
4/17/2017	1037.11	1038.46	1023.62	1031.9
4/18/2017	1016.64	1033.03	1012.02	1020.21
4/19/2017	1031.56	1035.19	1010.13	1011.58
4/20/2017	1026.8	1053.14	1026.4	1048.76
4/21/2017	1053.27	1053.59	1041.07	1048.8
4/24/2017	1064.5	1072.73	1060.7	1067.98
4/25/2017	1078.37	1083.17	1065.45	1077.49
4/26/2017	1052.68	1070.69	1050.52	1060.52
4/27/2017	1052.92	1056.13	1035.61	1050.07
4/28/2017	1059.26	1064.89	1052.16	1052.5
5/1/2017	1052.5	1068.82	1046.99	1057.12
5/2/2017	1054.04	1063.93	1051.34	1056.26
5/3/2017	1046.15	1046.15	1020.27	1022
5/4/2017	1011.26	1011.26	993.97	1002.03
5/5/2017	1002.03	1013.05	998.14	1009.82
5/8/2017	1000.14	1002.28	991.15	997.94
5/9/2017	999.29	1009.39	999.29	1001.57
5/10/2017	1008.32	1016.14	1004.14	1011.42
5/11/2017	1013.95	1014.61	999.59	1008.48
5/12/2017	1003.48	1007.63	994.97	996.44
5/15/2017	1007.57	1020.61	1007.57	1019.24
5/16/2017	1026.97	1033.23	1018.63	1030.7
5/17/2017	1022	1024.08	1004.04	1005.55
5/18/2017	981.89	990.39	968.82	979.9
5/19/2017	994.24	1016.49	994.07	1009.79
5/22/2017	1014.5	1017.37	1004.46	1012.08
5/23/2017	1010.97	1038.11	1010.97	1033.67
5/24/2017	1030.78	1039.43	1016.43	1018.54
5/25/2017	1022.4	1036.41	1010.34	1015.52
5/26/2017	1016.95	1022.05	1013.28	1016.17
5/30/2017	1016	1026.1	1012.08	1022.4
5/31/2017	1016.8	1018.64	997.78	1006.4
6/1/2017	1006.67	1012.93	1001.56	1009.35
6/2/2017	1008.23	1008.71	999.24	1001.76
6/5/2017	998.89	1008.46	998.22	1005.74
6/6/2017	1002.14	1006.16	996.16	1001.72
6/7/2017	1004.63	1011.73	987.52	997.03
6/8/2017	995.95	1026.6	992.01	1025.62
6/9/2017	1027.75	1036.74	1022.05	1028.52
6/12/2017	1028.05	1038.25	1021.26	1025.55
6/13/2017	1026.25	1030.42	1023.37	1025.28
6/14/2017	1028.62	1028.62	995.42	1003.58
6/15/2017	991.39	991.51	968.41	977.4
6/16/2017	974.64	982.95	969.66	978.46
6/19/2017	986.03	1002.6	984.56	988.35
6/20/2017	980.81	980.81	965.53	970.01
6/21/2017	975.75	983.1	969.61	971.67
6/22/2017	973.82	989.71	973.82	986.04
6/23/2017	992.02	1007.83	986.79	1001.86
6/26/2017	1002.21	1012.63	994.65	1006.18
6/27/2017	1016.3	1030.12	1009.11	1009.18
6/28/2017	1022.97	1050.46	1022.97	1047.81
6/29/2017	1052.9	1064.17	1039.67	1047.31
6/30/2017	1054.85	1067.35	1054.74	1059.8
7/3/2017	1068.34	1078.78	1068.34	1075.39
7/5/2017	1079.17	1079.17	1058.55	1070.78
7/6/2017	1068.15	1080.29	1064.17	1068.04
7/7/2017	1070.54	1073.04	1047.02	1062.78
7/10/2017	1057.27	1086.37	1055.02	1080.83
7/11/2017	1084.32	1097.94	1081.62	1095.68
7/12/2017	1095.81	1109.58	1095.25	1107.08
7/13/2017	1109.54	1117.91	1095.38	1114.8
7/14/2017	1114.8	1122.42	1114.02	1114.22
7/17/2017	1121.51	1132.17	1119.89	1127.77
7/18/2017	1123.68	1125.06	1111.9	1122.64
7/19/2017	1124.88	1141.69	1123.48	1140.43
7/20/2017	1134.2	1136.41	1120.76	1128.92
7/21/2017	1128.45	1130.51	1112.74	1114.17
7/24/2017	1115.92	1120.02	1107.07	1119.33
7/25/2017	1136.67	1158.01	1136.67	1151.74
7/26/2017	1157.13	1157.49	1129.78	1134.45
7/27/2017	1140.29	1140.29	1119.5	1127.9
7/28/2017	1122.45	1124.44	1109.62	1116.56
7/31/2017	1127.98	1135.03	1126	1132.96
8/1/2017	1131.53	1131.53	1117.18	1118.63
8/2/2017	1113.13	1117.34	1103.36	1114.76
8/3/2017	1112.49	1115	1104.69	1107.37
8/4/2017	1117.56	1127.21	1112.36	1124.96
8/7/2017	1124.96	1153.93	1124.96	1152.21
8/8/2017	1147.11	1158.3	1138.73	1146.23
8/9/2017	1136.77	1140.38	1130.7	1133.13
8/10/2017	1127.31	1131.85	1117.49	1117.64
8/11/2017	1097.19	1105.13	1093.66	1099.42
8/14/2017	1103.26	1115.7	1103.02	1104.24
8/15/2017	1104.24	1105.55	1094.91	1099.12
8/16/2017	1108.14	1123.15	1108.14	1121.62
8/17/2017	1116.43	1120.62	1092.39	1092.65
8/18/2017	1100.51	1109.81	1092.85	1103.73
8/21/2017	1109.39	1113.29	1098.91	1099.14
8/22/2017	1107.36	1123.78	1107.36	1120.95
8/23/2017	1117.17	1142.86	1115.18	1140.84
8/24/2017	1141.19	1147.46	1132.51	1141.54
8/25/2017	1146.76	1151.48	1141.72	1146.13
8/28/2017	1147.15	1153.92	1144.27	1149.26
8/29/2017	1137	1157.85	1133.76	1152.65
8/30/2017	1153.06	1165.25	1149.95	1163.84
8/31/2017	1173.95	1179.53	1168.62	1170.85
9/1/2017	1182.3	1200.9	1182.3	1195.72
9/5/2017	1208.44	1217.82	1179.51	1189.82
9/6/2017	1193.89	1202.22	1193.55	1199.39
9/7/2017	1204.5	1208.91	1197.75	1206.25
9/8/2017	1203.42	1203.42	1177.44	1185.77
9/11/2017	1196.68	1209.09	1196.68	1200.26
9/12/2017	1201.42	1208.58	1196.86	1202.87
9/13/2017	1193.84	1195.66	1187.08	1191.63
9/14/2017	1183.16	1183.16	1162.74	1173.37
9/15/2017	1171.52	1179.86	1170.37	1178.81
9/18/2017	1180.28	1197.14	1180.28	1192.53
9/19/2017	1189.23	1190.53	1177.59	1188.71
9/20/2017	1191.76	1198.04	1174.61	1186.52
9/21/2017	1176.26	1176.66	1161.85	1163.69
9/22/2017	1155.88	1159.04	1148.38	1152.34
9/25/2017	1150.34	1152.75	1128.38	1136.91
9/26/2017	1140.79	1151.38	1138.52	1138.74
9/27/2017	1143.66	1148.77	1122.95	1147.64
9/28/2017	1141.98	1147.55	1132.55	1145.22
9/29/2017	1150.99	1160.87	1150.99	1157.28
10/2/2017	1157.6	1174.59	1157.3	1170.48
10/3/2017	1177.08	1180.88	1168.46	1180.58
10/4/2017	1180.58	1191.39	1180.58	1183.01
10/5/2017	1189.96	1196.49	1179.36	1180.2
10/6/2017	1175.72	1177.02	1169.54	1174.25
10/9/2017	1172.45	1172.81	1148.24	1152.2
10/10/2017	1157.36	1161	1152.22	1155.51
10/11/2017	1152.82	1161.96	1151.88	1155.77
10/12/2017	1157.29	1169.63	1156.75	1164.97
10/13/2017	1192.59	1209.65	1192.02	1208.31
10/16/2017	1219.07	1229.29	1200.58	1203.42
10/17/2017	1201.81	1202.94	1190.15	1191.2
10/18/2017	1191.47	1196.28	1183.42	1193.06
10/19/2017	1184.02	1200.46	1175.18	1200.41
10/20/2017	1207.86	1215.18	1205.13	1211.32
10/23/2017	1208.24	1214.04	1199.86	1199.92
10/24/2017	1199.99	1221.04	1199.03	1219.78
10/25/2017	1213.78	1214.8	1197.34	1207.19
10/26/2017	1207.19	1215.07	1195.27	1195.58
10/27/2017	1187.92	1198.61	1181.83	1195.46
10/30/2017	1195.5	1195.5	1174.39	1175.84
10/31/2017	1170.59	1171.05	1159.92	1162.59
11/1/2017	1179.27	1197.7	1168.41	1174.04
11/2/2017	1179.01	1190.42	1178.65	1185.08
11/3/2017	1183.55	1183.78	1162.97	1171.58
11/6/2017	1180.15	1189.71	1179.83	1187.75
11/7/2017	1187.02	1187.02	1165.27	1168.43
11/8/2017	1163.63	1170.29	1157.94	1168.04
11/9/2017	1156.88	1156.88	1142.78	1147.82
11/10/2017	1152.67	1157.38	1137.41	1144.35
11/13/2017	1134.53	1147.24	1130.13	1140.26
11/14/2017	1133.32	1133.87	1104.67	1107.49
11/15/2017	1133.32	1133.87	1079.9	1105.32
11/16/2017	1112.96	1115.23	1108.6	1112.44
11/17/2017	1109.76	1126.31	1109.35	1122.97
11/20/2017	1122.97	1132.89	1121.23	1132.64
11/21/2017	1142.21	1152.77	1142.21	1146.14
11/22/2017	1153.1	1161.28	1153.1	1157.69
11/24/2017	1167.75	1173.75	1163.56	1165.42
11/27/2017	1168.04	1168.05	1150.56	1156.2
11/28/2017	1157.92	1162.08	1153.89	1161.55
11/29/2017	1160.85	1171.54	1157.66	1162.21
11/30/2017	1164.92	1168.57	1160.1	1162.06
12/1/2017	1166.11	1177.32	1148.25	1162.43
12/4/2017	1174.91	1192.93	1174.91	1184.26
12/5/2017	1177.16	1177.16	1160.32	1160.63
12/6/2017	1162.9	1175.71	1162.62	1167.72
12/7/2017	1162.82	1172.43	1159.55	1171.57
12/8/2017	1179.18	1190.4	1175.5	1187.31
12/11/2017	1198.37	1204.26	1197.63	1199.61
12/12/2017	1196.1	1206.12	1194.15	1204.54
12/13/2017	1202.29	1206.84	1194.33	1206.62
12/14/2017	1200.05	1207.14	1184.57	1184.74
12/15/2017	1184.74	1206.31	1184.74	1200.46
12/18/2017	1210.46	1232.4	1210.46	1230.36
12/19/2017	1229.55	1237.4	1228.36	1234.75
12/20/2017	1251.59	1263.64	1245.48	1258.8
12/21/2017	1263.14	1275.43	1263.03	1273.56
12/22/2017	1271.31	1271.31	1263.81	1268.04
12/26/2017	1269.56	1284.83	1267.05	1282.79
12/27/2017	1286.39	1287.37	1276.21	1277.83
12/28/2017	1282.7	1294.05	1282.7	1293.28
12/29/2017	1296.45	1296.45	1283.03	1285.04
1/2/2018	1295.55	1340.37	1295.55	1340.23
1/3/2018	1345.43	1360.74	1339.48	1356.83
1/4/2018	1363.57	1377.65	1362.24	1369.03
1/5/2018	1370.56	1374.62	1359.05	1374.38
1/8/2018	1380.13	1396.7	1377.12	1395.48
1/9/2018	1395.48	1395.48	1383.29	1385.63
1/10/2018	1381.3	1393.61	1379.56	1391.31
1/11/2018	1400.44	1433.18	1400.44	1432.33
1/12/2018	1438.65	1443.82	1428.88	1435.67
1/16/2018	1425.34	1430.31	1399.01	1405.38
1/17/2018	1410.73	1429.38	1409.4	1426.57
1/18/2018	1423.8	1426.74	1409.32	1410.24
1/19/2018	1415.03	1421.79	1406.05	1417.18
1/22/2018	1419.22	1419.22	1406.5	1417.3
1/23/2018	1407.23	1412.45	1390.17	1407.21
1/24/2018	1422.86	1430.8	1417.92	1423.48
1/25/2018	1435.44	1440.48	1414.29	1421.13
1/26/2018	1424.7	1441.33	1420.01	1436.25
1/29/2018	1436.79	1442.2	1424.74	1425.19
1/30/2018	1425.19	1425.41	1396.13	1402.25
1/31/2018	1415.81	1422.87	1382.36	1389.47
2/1/2018	1389.83	1406.53	1387.04	1395.22
2/2/2018	1382.36	1382.36	1335.96	1336.48
2/5/2018	1332.18	1358.5	1295.9	1302.87
2/6/2018	1292.9	1350.17	1285.74	1342.9
2/7/2018	1332.92	1345.66	1315.06	1316.53
2/8/2018	1320.73	1324.94	1272.33	1272.75
2/9/2018	1293.79	1306.07	1249.14	1299.03
2/12/2018	1306.93	1337.49	1305.87	1329.19
2/13/2018	1325.68	1348.38	1325.49	1345.04
2/14/2018	1334.82	1397.07	1332.11	1396.11
2/15/2018	1413	1415.81	1391.08	1407.52
2/16/2018	1399.17	1450.59	1390.95	1442.18
2/20/2018	1426.15	1444.73	1406.38	1413.66
2/21/2018	1418.25	1437.58	1402.48	1402.84
2/22/2018	1417.37	1427.59	1411.61	1412.39
2/23/2018	1417.26	1426.77	1410.8	1426.22
2/26/2018	1441.19	1454.29	1433	1453.17
2/27/2018	1448.75	1449.45	1426.69	1428.93
2/28/2018	1430.79	1431.25	1381.54	1381.7
3/1/2018	1394.84	1413.28	1378.16	1393.18
3/2/2018	1380.78	1381.52	1345.31	1378.67
3/5/2018	1363.87	1386.63	1360.72	1378.76
3/6/2018	1378.76	1394.4	1374.72	1384.25
3/7/2018	1372.76	1387.5	1368.06	1383.64
3/8/2018	1380.05	1380.05	1345.52	1358.38
3/9/2018	1371.54	1376.1	1356.18	1365.14
3/12/2018	1367.2	1377.93	1365.66	1375.08
3/13/2018	1377.8	1389.81	1357.57	1359.86
3/14/2018	1369.28	1374.23	1340.44	1342.22
3/15/2018	1343.13	1343.82	1325.96	1328.51
3/16/2018	1329.53	1349.84	1323.76	1337.05
3/19/2018	1323.6	1323.84	1295.52	1308.06
3/20/2018	1310.96	1318.99	1300.96	1306.69
3/21/2018	1312.1	1346.25	1312.1	1343.03
3/22/2018	1321.98	1321.98	1259.84	1260.15
3/23/2018	1264.34	1267.73	1236.92	1237.24
3/26/2018	1254.57	1266.87	1244.48	1264.28
3/27/2018	1275.13	1275.13	1236.32	1242.64
3/28/2018	1236.41	1236.41	1217.36	1231.94
3/29/2018	1243.34	1282.08	1243.34	1272.84
4/2/2018	1268.07	1283.29	1248.83	1257.79
4/3/2018	1268.43	1281.07	1261.94	1269.02
4/4/2018	1247.96	1265.22	1231.26	1263.52
4/5/2018	1283.49	1304.32	1283.34	1299.03
4/6/2018	1284.73	1288.17	1250.12	1260.46
4/9/2018	1264.82	1270.82	1250.21	1253.08
4/10/2018	1279.2	1305.18	1279.2	1299.78
4/11/2018	1295.46	1307.5	1291.09	1296.99
4/12/2018	1299.87	1316.94	1297.75	1310.92
4/13/2018	1321.01	1325.69	1303.92	1307.1
4/16/2018	1313.41	1313.41	1298.88	1309.69
4/17/2018	1318.35	1337.42	1317.41	1333.46
4/18/2018	1359.24	1389.43	1359.24	1377.25
4/19/2018	1377.25	1384.85	1365.69	1380.75
4/20/2018	1381.33	1381.33	1363.41	1369.7
4/23/2018	1356.87	1362.76	1344.27	1351.52
4/24/2018	1361.08	1380.49	1338.33	1356.73
4/25/2018	1342.75	1361.07	1332.12	1348.89
4/26/2018	1359.44	1384.47	1359.06	1382.13
4/27/2018	1380.17	1380.27	1346.93	1353.37
4/30/2018	1358.04	1369.81	1342.37	1345.96
5/1/2018	1338.82	1338.82	1305.5	1332.38
5/2/2018	1345.5	1354.72	1335.31	1337.9
5/3/2018	1343.11	1358.74	1330.29	1350.71
5/4/2018	1342.69	1371.69	1338.55	1363.61
5/7/2018	1363.61	1373.69	1359.51	1362.02
5/8/2018	1359.96	1359.96	1348.65	1355.66
5/9/2018	1363.6	1370.5	1361.68	1367.5
5/10/2018	1376.55	1397.19	1376.55	1391.83
5/11/2018	1399	1414.15	1392.95	1393.66
5/14/2018	1405.95	1408.86	1396.14	1399.37
5/15/2018	1383.03	1401.44	1378.11	1401.28
5/16/2018	1411.94	1435.41	1411.7	1430.58
5/17/2018	1428.91	1439.46	1421.65	1428.04
5/18/2018	1419.18	1422.46	1401.4	1406.4
5/21/2018	1413.92	1414.56	1393.93	1396.37
5/22/2018	1400.72	1412.6	1395.64	1397.11
5/23/2018	1383.44	1383.44	1360.19	1373.09
5/24/2018	1372.21	1373.06	1356.23	1367.52
5/25/2018	1359.15	1359.15	1339.15	1345
5/29/2018	1320.65	1333.18	1304.04	1308.51
5/30/2018	1316.06	1340.47	1316.06	1331.32
5/31/2018	1343.47	1354.4	1320.99	1324.79
6/1/2018	1340.4	1353.58	1340.4	1349.1
6/4/2018	1360.31	1365.63	1350.03	1358.01
6/5/2018	1362.05	1372.88	1357.84	1366.08
6/6/2018	1378.28	1392.18	1374.47	1392.15
6/7/2018	1389.81	1389.81	1337.15	1354.9
6/8/2018	1358.05	1362.48	1346.94	1354.28
6/11/2018	1359.63	1372.55	1358.79	1359.35
6/12/2018	1360.66	1370.57	1354.92	1361.38
6/13/2018	1361.38	1366.32	1343.66	1354.94
6/14/2018	1360.16	1360.63	1344.09	1347.57
6/15/2018	1333.59	1333.59	1302.9	1313.23
6/18/2018	1297.84	1318.94	1296.19	1316.58
6/19/2018	1316.58	1316.58	1262.12	1285.8
6/20/2018	1296.77	1304.82	1286.86	1304.42
6/21/2018	1298.3	1298.3	1275.79	1277.79
6/22/2018	1295.74	1309.51	1295.62	1305.07
6/25/2018	1291.31	1291.31	1248.05	1261.23
6/26/2018	1263.41	1273.99	1252.76	1270.94
6/27/2018	1273.42	1279.01	1247.64	1249.44
6/28/2018	1244.86	1256.17	1233.4	1252.46
6/29/2018	1263.43	1270.74	1253.19	1254.86
7/2/2018	1242.15	1249.03	1237.59	1246.02
7/3/2018	1255.76	1257.47	1238.05	1239.91
7/5/2018	1250.45	1260.3	1246.36	1258.22
7/6/2018	1253.09	1276.25	1249.15	1272.52
7/9/2018	1281.51	1296.37	1275.39	1294.6
7/10/2018	1294.17	1299.65	1285.43	1296.25
7/11/2018	1267.09	1273.85	1252.03	1259.46
7/12/2018	1269.72	1275.25	1261.46	1271.53
7/13/2018	1270.77	1279.74	1262.14	1273.74
7/16/2018	1270.71	1274.11	1257.58	1262.53
7/17/2018	1263	1284.24	1263	1281.51
7/18/2018	1285.69	1298.46	1276.93	1295.8
7/19/2018	1279.78	1279.78	1261.91	1270.5
7/20/2018	1271.18	1283.95	1270.7	1276.12
7/23/2018	1282.28	1298.85	1282.09	1294.1
7/24/2018	1313.54	1352.38	1313.54	1330.74
7/25/2018	1328.9	1341.85	1320.51	1341.67
7/26/2018	1331.35	1335.41	1319.42	1328.35
7/27/2018	1337.05	1340.95	1326.8	1332.6
7/30/2018	1338.74	1342.91	1330.7	1331.4
7/31/2018	1336.81	1336.81	1322.31	1327.61
8/1/2018	1327.61	1327.61	1309.73	1310.75
8/2/2018	1291.01	1291.01	1268.26	1284.93
8/3/2018	1283.75	1303.47	1283.75	1298.71
8/6/2018	1290.67	1292.59	1284.76	1286.5
8/7/2018	1303.72	1315	1287.33	1288.06
8/8/2018	1296.59	1297.84	1277.03	1284.45
8/9/2018	1283.3	1283.3	1261.89	1262.36
8/10/2018	1244.42	1244.42	1225.6	1235.91
8/13/2018	1232.81	1238.48	1213.71	1221.64
8/14/2018	1223.9	1230.58	1217.44	1222.74
