Date,Open,High,Low,Close
2017-06-20,980.81,980.81,965.53,970.01
2017-06-21,975.75,983.10,969.61,971.67
2017-06-22,973.82,989.71,973.82,986.04
2017-06-23,992.02,1007.83,986.79,1001.86
2017-06-26,1002.21,1012.63,994.65,1006.18
2017-06-27,1016.30,1030.12,1009.11,1009.18
2017-06-28,1022.97,1050.46,1022.97,1047.81
2017-06-29,1052.90,1064.17,1039.67,1047.31
2017-06-30,1054.85,1067.35,1054.74,1059.80
2017-07-03,1068.34,1078.78,1068.34,1075.39
2017-07-05,1079.17,1079.17,1058.55,1070.78
2017-07-06,1068.15,1080.29,1064.17,1068.04
2017-07-07,1070.54,1073.04,1047.02,1062.78
2017-07-10,1057.27,1086.37,1055.02,1080.83
2017-07-11,1084.32,1097.94,1081.62,1095.68
2017-07-12,1095.81,1109.58,1095.25,1107.08
2017-07-13,1109.54,1117.91,1095.38,1114.80
2017-07-14,1114.80,1122.42,1114.02,1114.22
2017-07-17,1121.51,1132.17,1119.89,1127.77
2017-07-18,1123.68,1125.06,1111.90,1122.64
2017-07-19,1124.88,1141.69,1123.48,1140.43
2017-07-20,1134.20,1136.41,1120.76,1128.92
2017-07-21,1128.45,1130.51,1112.74,1114.17
2017-07-24,1115.92,1120.02,1107.07,1119.33
2017-07-25,1136.67,1158.01,1136.67,1151.74
2017-07-26,1157.13,1157.49,1129.78,1134.45
2017-07-27,1140.29,1140.29,1119.50,1127.90
2017-07-28,1122.45,1124.44,1109.62,1116.56
2017-07-31,1127.98,1135.03,1126.00,1132.96
2017-08-01,1131.53,1131.53,1117.18,1118.63
2017-08-02,1113.13,1117.34,1103.36,1114.76
2017-08-03,1112.49,1115.00,1104.69,1107.37
2017-08-04,1117.56,1127.21,1112.36,1124.96
2017-08-07,1124.96,1153.93,1124.96,1152.21
2017-08-08,1147.11,1158.30,1138.73,1146.23
2017-08-09,1136.77,1140.38,1130.70,1133.13
2017-08-10,1127.31,1131.85,1117.49,1117.64
2017-08-11,1097.19,1105.13,1093.66,1099.42
2017-08-14,1103.26,1115.70,1103.02,1104.24
2017-08-15,1104.24,1105.55,1094.91,1099.12
2017-08-16,1108.14,1123.15,1108.14,1121.62
2017-08-17,1116.43,1120.62,1092.39,1092.65
2017-08-18,1100.51,1109.81,1092.85,1103.73
2017-08-21,1109.39,1113.29,1098.91,1099.14
2017-08-22,1107.36,1123.78,1107.36,1120.95
2017-08-23,1117.17,1142.86,1115.18,1140.84
2017-08-24,1141.19,1147.46,1132.51,1141.54
2017-08-25,1146.76,1151.48,1141.72,1146.13
2017-08-28,1147.15,1153.92,1144.27,1149.26
2017-08-29,1137.00,1157.85,1133.76,1152.65
2017-08-30,1153.06,1165.25,1149.95,1163.84
2017-08-31,1173.95,1179.53,1168.62,1170.85
2017-09-01,1182.30,1200.90,1182.30,1195.72
2017-09-05,1208.44,1217.82,1179.51,1189.82
2017-09-06,1193.89,1202.22,1193.55,1199.39
2017-09-07,1204.50,1208.91,1197.75,1206.25
2017-09-08,1203.42,1203.42,1177.44,1185.77
2017-09-11,1196.68,1209.09,1196.68,1200.26
2017-09-12,1201.42,1208.58,1196.86,1202.87
2017-09-13,1193.84,1195.66,1187.08,1191.63
2017-09-14,1183.16,1183.16,1162.74,1173.37
2017-09-15,1171.52,1179.86,1170.37,1178.81
2017-09-18,1180.28,1197.14,1180.28,1192.53
2017-09-19,1189.23,1190.53,1177.59,1188.71
2017-09-20,1191.76,1198.04,1174.61,1186.52
2017-09-21,1176.26,1176.66,1161.85,1163.69
2017-09-22,1155.88,1159.04,1148.38,1152.34
2017-09-25,1150.34,1152.75,1128.38,1136.91
2017-09-26,1140.79,1151.38,1138.52,1138.74
2017-09-27,1143.66,1148.77,1122.95,1147.64
2017-09-28,1141.98,1147.55,1132.55,1145.22
2017-09-29,1150.99,1160.87,1150.99,1157.28
2017-10-02,1157.60,1174.59,1157.30,1170.48
2017-10-03,1177.08,1180.88,1168.46,1180.58
2017-10-04,1180.58,1191.39,1180.58,1183.01
2017-10-05,1189.96,1196.49,1179.36,1180.20
2017-10-06,1175.72,1177.02,1169.54,1174.25
2017-10-09,1172.45,1172.81,1148.24,1152.20
2017-10-10,1157.36,1161.00,1152.22,1155.51
2017-10-11,1152.82,1161.96,1151.88,1155.77
2017-10-12,1157.29,1169.63,1156.75,1164.97
2017-10-13,1192.59,1209.65,1192.02,1208.31
2017-10-16,1219.07,1229.29,1200.58,1203.42
2017-10-17,1201.81,1202.94,1190.15,1191.20
2017-10-18,1191.47,1196.28,1183.42,1193.06
2017-10-19,1184.02,1200.46,1175.18,1200.41
2017-10-20,1207.86,1215.18,1205.13,1211.32
2017-10-23,1208.24,1214.04,1199.86,1199.92
2017-10-24,1199.99,1221.04,1199.03,1219.78
2017-10-25,1213.78,1214.80,1197.34,1207.19
2017-10-26,1207.19,1215.07,1195.27,1195.58
2017-10-27,1187.92,1198.61,1181.83,1195.46
2017-10-30,1195.50,1195.50,1174.39,1175.84
2017-10-31,1170.59,1171.05,1159.92,1162.59
2017-11-01,1179.27,1197.70,1168.41,1174.04
2017-11-02,1179.01,1190.42,1178.65,1185.08
2017-11-03,1183.55,1183.78,1162.97,1171.58
2017-11-06,1180.15,1189.71,1179.83,1187.75
2017-11-07,1187.02,1187.02,1165.27,1168.43
2017-11-08,1163.63,1170.29,1157.94,1168.04
2017-11-09,1156.88,1156.88,1142.78,1147.82
2017-11-10,1152.67,1157.38,1137.41,1144.35
2017-11-13,1134.53,1147.24,1130.13,1140.26
2017-11-14,1133.32,1133.87,1104.67,1107.49
2017-11-15,1133.32,1133.87,1079.90,1105.32
2017-11-16,1112.96,1115.23,1108.60,1112.44
2017-11-17,1109.76,1126.31,1109.35,1122.97
2017-11-20,1122.97,1132.89,1121.23,1132.64
2017-11-21,1142.21,1152.77,1142.21,1146.14
2017-11-22,1153.10,1161.28,1153.10,1157.69
2017-11-24,1167.75,1173.75,1163.56,1165.42
2017-11-27,1168.04,1168.05,1150.56,1156.20
2017-11-28,1157.92,1162.08,1153.89,1161.55
2017-11-29,1160.85,1171.54,1157.66,1162.21
2017-11-30,1164.92,1168.57,1160.10,1162.06
2017-12-01,1166.11,1177.32,1148.25,1162.43
2017-12-04,1174.91,1192.93,1174.91,1184.26
2017-12-05,1177.16,1177.16,1160.32,1160.63
2017-12-06,1162.90,1175.71,1162.62,1167.72
2017-12-07,1162.82,1172.43,1159.55,1171.57
2017-12-08,1179.18,1190.40,1175.50,1187.31
2017-12-11,1198.37,1204.26,1197.63,1199.61
2017-12-12,1196.10,1206.12,1194.15,1204.54
2017-12-13,1202.29,1206.84,1194.33,1206.62
2017-12-14,1200.05,1207.14,1184.57,1184.74
2017-12-15,1184.74,1206.31,1184.74,1200.46
2017-12-18,1210.46,1232.40,1210.46,1230.36
2017-12-19,1229.55,1237.40,1228.36,1234.75
2017-12-20,1251.59,1263.64,1245.48,1258.80
2017-12-21,1263.14,1275.43,1263.03,1273.56
2017-12-22,1271.31,1271.31,1263.81,1268.04
2017-12-26,1269.56,1284.83,1267.05,1282.79
2017-12-27,1286.39,1287.37,1276.21,1277.83
2017-12-28,1282.70,1294.05,1282.70,1293.28
2017-12-29,1296.45,1296.45,1283.03,1285.04
2018-01-02,1295.55,1340.37,1295.55,1340.23
2018-01-03,1345.43,1360.74,1339.48,1356.83
2018-01-04,1363.57,1377.65,1362.24,1369.03
2018-01-05,1370.56,1374.62,1359.05,1374.38
2018-01-08,1380.13,1396.70,1377.12,1395.48
2018-01-09,1395.48,1395.48,1383.29,1385.63
2018-01-10,1381.30,1393.61,1379.56,1391.31
2018-01-11,1400.44,1433.18,1400.44,1432.33
2018-01-12,1438.65,1443.82,1428.88,1435.67
2018-01-16,1425.34,1430.31,1399.01,1405.38
2018-01-17,1410.73,1429.38,1409.40,1426.57
2018-01-18,1423.80,1426.74,1409.32,1410.24
2018-01-19,1415.03,1421.79,1406.05,1417.18
2018-01-22,1419.22,1419.22,1406.50,1417.30
2018-01-23,1407.23,1412.45,1390.17,1407.21
2018-01-24,1422.86,1430.80,1417.92,1423.48
2018-01-25,1435.44,1440.48,1414.29,1421.13
2018-01-26,1424.70,1441.33,1420.01,1436.25
2018-01-29,1436.79,1442.20,1424.74,1425.19
2018-01-30,1425.19,1425.41,1396.13,1402.25
2018-01-31,1415.81,1422.87,1382.36,1389.47
2018-02-01,1389.83,1406.53,1387.04,1395.22
2018-02-02,1382.36,1382.36,1335.96,1336.48
2018-02-05,1332.18,1358.50,1295.90,1302.87
2018-02-06,1292.90,1350.17,1285.74,1342.90
2018-02-07,1332.92,1345.66,1315.06,1316.53
2018-02-08,1320.73,1324.94,1272.33,1272.75
2018-02-09,1293.79,1306.07,1249.14,1299.03
2018-02-12,1306.93,1337.49,1305.87,1329.19
2018-02-13,1325.68,1348.38,1325.49,1345.04
2018-02-14,1334.82,1397.07,1332.11,1396.11
2018-02-15,1413.00,1415.81,1391.08,1407.52
2018-02-16,1399.17,1450.59,1390.95,1442.18
2018-02-20,1426.15,1444.73,1406.38,1413.66
2018-02-21,1418.25,1437.58,1402.48,1402.84
2018-02-22,1417.37,1427.59,1411.61,1412.39
2018-02-23,1417.26,1426.77,1410.80,1426.22
2018-02-26,1441.19,1454.29,1433.00,1453.17
2018-02-27,1448.75,1449.45,1426.69,1428.93
2018-02-28,1430.79,1431.25,1381.54,1381.70
2018-03-01,1394.84,1413.28,1378.16,1393.18
2018-03-02,1380.78,1381.52,1345.31,1378.67
2018-03-05,1363.87,1386.63,1360.72,1378.76
2018-03-06,1378.76,1394.40,1374.72,1384.25
2018-03-07,1372.76,1387.50,1368.06,1383.64
2018-03-08,1380.05,1380.05,1345.52,1358.38
2018-03-09,1371.54,1376.10,1356.18,1365.14
2018-03-12,1367.20,1377.93,1365.66,1375.08
2018-03-13,1377.80,1389.81,1357.57,1359.86
2018-03-14,1369.28,1374.23,1340.44,1342.22
2018-03-15,1343.13,1343.82,1325.96,1328.51
2018-03-16,1329.53,1349.84,1323.76,1337.05
2018-03-19,1323.60,1323.84,1295.52,1308.06
2018-03-20,1310.96,1318.99,1300.96,1306.69
2018-03-21,1312.10,1346.25,1312.10,1343.03
2018-03-22,1321.98,1321.98,1259.84,1260.15
2018-03-23,1264.34,1267.73,1236.92,1237.24
2018-03-26,1254.57,1266.87,1244.48,1264.28
2018-03-27,1275.13,1275.13,1236.32,1242.64
2018-03-28,1236.41,1236.41,1217.36,1231.94
2018-03-29,1243.34,1282.08,1243.34,1272.84
2018-04-02,1268.07,1283.29,1248.83,1257.79
2018-04-03,1268.43,1281.07,1261.94,1269.02
2018-04-04,1247.96,1265.22,1231.26,1263.52
2018-04-05,1283.49,1304.32,1283.34,1299.03
2018-04-06,1284.73,1288.17,1250.12,1260.46
2018-04-09,1264.82,1270.82,1250.21,1253.08
2018-04-10,1279.20,1305.18,1279.20,1299.78
2018-04-11,1295.46,1307.50,1291.09,1296.99
2018-04-12,1299.87,1316.94,1297.75,1310.92
2018-04-13,1321.01,1325.69,1303.92,1307.10
2018-04-16,1313.41,1313.41,1298.88,1309.69
2018-04-17,1318.35,1337.42,1317.41,1333.46
2018-04-18,1359.24,1389.43,1359.24,1377.25
2018-04-19,1377.25,1384.85,1365.69,1380.75
2018-04-20,1381.33,1381.33,1363.41,1369.70
2018-04-23,1356.87,1362.76,1344.27,1351.52
2018-04-24,1361.08,1380.49,1338.33,1356.73
2018-04-25,1342.75,1361.07,1332.12,1348.89
2018-04-26,1359.44,1384.47,1359.06,1382.13
2018-04-27,1380.17,1380.27,1346.93,1353.37
2018-04-30,1358.04,1369.81,1342.37,1345.96
2018-05-01,1338.82,1338.82,1305.50,1332.38
2018-05-02,1345.50,1354.72,1335.31,1337.90
2018-05-03,1343.11,1358.74,1330.29,1350.71
2018-05-04,1342.69,1371.69,1338.55,1363.61
2018-05-07,1363.61,1373.69,1359.51,1362.02
2018-05-08,1359.96,1359.96,1348.65,1355.66
2018-05-09,1363.60,1370.50,1361.68,1367.50
2018-05-10,1376.55,1397.19,1376.55,1391.83
2018-05-11,1399.00,1414.15,1392.95,1393.66
2018-05-14,1405.95,1408.86,1396.14,1399.37
2018-05-15,1383.03,1401.44,1378.11,1401.28
2018-05-16,1411.94,1435.41,1411.70,1430.58
2018-05-17,1428.91,1439.46,1421.65,1428.04
2018-05-18,1419.18,1422.46,1401.40,1406.40
2018-05-21,1413.92,1414.56,1393.93,1396.37
2018-05-22,1400.72,1412.60,1395.64,1397.11
2018-05-23,1383.44,1383.44,1360.19,1373.09
2018-05-24,1372.21,1373.06,1356.23,1367.52
2018-05-25,1359.15,1359.15,1339.15,1345.00
2018-05-29,1320.65,1333.18,1304.04,1308.51
2018-05-30,1316.06,1340.47,1316.06,1331.32
2018-05-31,1343.47,1354.40,1320.99,1324.79
2018-06-01,1340.40,1353.58,1340.40,1349.10
2018-06-04,1360.31,1365.63,1350.03,1358.01
2018-06-05,1362.05,1372.88,1357.84,1366.08
2018-06-06,1378.28,1392.18,1374.47,1392.15
2018-06-07,1389.81,1389.81,1337.15,1354.90
2018-06-08,1358.05,1362.48,1346.94,1354.28
2018-06-11,1359.63,1372.55,1358.79,1359.35
2018-06-12,1360.66,1370.57,1354.92,1361.38
2018-06-13,1361.38,1366.32,1343.66,1354.94
2018-06-14,1360.16,1360.63,1344.09,1347.57
2018-06-15,1333.59,1333.59,1302.90,1313.23
2018-06-18,1297.84,1318.94,1296.19,1316.58
2018-06-19,1316.58,1316.58,1262.12,1285.80
2018-06-20,1296.77,1304.82,1286.86,1304.42
2018-06-21,1298.30,1298.30,1275.79,1277.79
2018-06-22,1295.74,1309.51,1295.62,1305.07
2018-06-25,1291.31,1291.31,1248.05,1261.23
2018-06-26,1263.41,1273.99,1252.76,1270.94
2018-06-27,1273.42,1279.01,1247.64,1249.44
2018-06-28,1244.86,1256.17,1233.40,1252.46
2018-06-29,1263.43,1270.74,1253.19,1254.86
2018-07-02,1242.15,1249.03,1237.59,1246.02
2018-07-03,1255.76,1257.47,1238.05,1239.91
2018-07-05,1250.45,1260.30,1246.36,1258.22
2018-07-06,1253.09,1276.25,1249.15,1272.52
2018-07-09,1281.51,1296.37,1275.39,1294.60
2018-07-10,1294.17,1299.65,1285.43,1296.25
2018-07-11,1267.09,1273.85,1252.03,1259.46
2018-07-12,1269.72,1275.25,1261.46,1271.53
2018-07-13,1270.77,1279.74,1262.14,1273.74
2018-07-16,1270.71,1274.11,1257.58,1262.53
2018-07-17,1263.00,1284.24,1263.00,1281.51
2018-07-18,1285.69,1298.46,1276.93,1295.80
2018-07-19,1279.78,1279.78,1261.91,1270.50
2018-07-20,1271.18,1283.95,1270.70,1276.12
2018-07-23,1282.28,1298.85,1282.09,1294.10
2018-07-24,1313.54,1352.38,1313.54,1330.74
2018-07-25,1328.90,1341.85,1320.51,1341.67
2018-07-26,1331.35,1335.41,1319.42,1328.35
2018-07-27,1337.05,1340.95,1326.80,1332.60
2018-07-30,1338.74,1342.91,1330.70,1331.40
2018-07-31,1336.81,1336.81,1322.31,1327.61
2018-08-01,1327.61,1327.61,1309.73,1310.75
2018-08-02,1291.01,1291.01,1268.26,1284.93
2018-08-03,1283.75,1303.47,1283.75,1298.71
2018-08-06,1290.67,1292.59,1284.76,1286.50
2018-08-07,1303.72,1315.00,1287.33,1288.06
2018-08-08,1296.59,1297.84,1277.03,1284.45
2018-08-09,1283.30,1283.30,1261.89,1262.36
2018-08-10,1244.42,1244.42,1225.60,1235.91
2018-08-13,1232.81,1238.48,1213.71,1221.64
2018-08-14,1223.90,1230.58,1217.44,1222.74
2018-08-15,1197.85,1197.85,1165.53,1177.28
2018-08-16,1189.60,1196.10,1183.00,1184.02
2018-08-17,1184.02,1201.85,1173.58,1198.97
2018-08-20,1207.43,1217.09,1207.43,1212.48
2018-08-21,1213.60,1225.94,1211.21,1212.93
2018-08-22,1218.25,1225.58,1215.57,1224.62
2018-08-23,1219.12,1219.33,1193.47,1194.01
2018-08-24,1217.70,1222.78,1213.88,1221.96
2018-08-27,1227.79,1247.37,1227.02,1242.59
2018-08-28,1250.92,1254.85,1235.77,1239.87
2018-08-29,1238.71,1247.27,1228.61,1242.88
2018-08-30,1231.14,1231.14,1203.44,1208.49
2018-08-31,1204.92,1216.94,1201.76,1214.95
2018-09-04,1195.07,1195.07,1176.69,1178.75
2018-09-05,1177.59,1190.41,1172.12,1184.44
2018-09-06,1187.87,1199.35,1178.33,1187.88
2018-09-07,1187.88,1190.64,1171.71,1181.79
2018-09-10,1182.57,1184.92,1169.33,1170.33
2018-09-11,1156.69,1159.64,1144.89,1157.97
2018-09-12,1157.97,1188.17,1157.97,1183.23
2018-09-13,1183.23,1193.52,1178.47,1184.44
2018-09-14,1189.93,1204.77,1189.93,1202.23
2018-09-17,1207.01,1217.56,1205.81,1211.52
2018-09-18,1221.74,1241.74,1219.82,1237.01
2018-09-19,1245.17,1263.92,1245.17,1250.02
2018-09-20,1277.18,1279.87,1260.87,1268.48
2018-09-21,1271.55,1272.17,1262.53,1267.09
2018-09-24,1267.50,1277.75,1254.67,1254.86
2018-09-25,1261.54,1285.45,1261.54,1284.38
2018-09-26,1284.61,1284.65,1269.37,1270.97
2018-09-27,1270.52,1276.02,1264.34,1269.58
2018-09-28,1259.40,1276.56,1257.85,1264.69
2018-10-01,1269.84,1276.82,1254.22,1269.97
2018-10-02,1273.71,1283.04,1267.94,1278.49
2018-10-03,1291.90,1297.07,1280.51,1283.81
2018-10-04,1283.00,1285.75,1254.49,1262.75
2018-10-05,1252.57,1252.87,1234.92,1247.15
2018-10-08,1239.32,1250.80,1231.81,1248.71
2018-10-09,1247.54,1264.68,1238.65,1252.96
2018-10-10,1247.34,1247.34,1208.24,1208.24
2018-10-11,1205.76,1221.13,1194.63,1199.50
2018-10-12,1199.50,1222.50,1199.50,1217.31
2018-10-15,1218.25,1226.63,1209.87,1212.19
2018-10-16,1212.19,1230.90,1212.19,1224.78
2018-10-17,1229.68,1234.52,1211.22,1232.95
2018-10-18,1225.04,1225.04,1197.52,1198.64
2018-10-19,1203.32,1209.64,1186.69,1193.89
2018-10-22,1199.92,1212.21,1192.12,1209.46
2018-10-23,1209.46,1209.46,1157.74,1185.91
2018-10-24,1185.48,1189.95,1122.73,1123.41
2018-10-25,1139.23,1157.93,1134.75,1151.89
2018-10-26,1129.90,1153.48,1121.49,1147.21
2018-10-29,1159.53,1169.34,1119.43,1129.31
2018-10-30,1127.80,1147.50,1124.58,1142.27
2018-10-31,1154.31,1179.52,1154.31,1174.67
2018-11-01,1189.88,1206.07,1174.43,1201.92
2018-11-02,1211.61,1234.54,1201.08,1217.86
2018-11-05,1221.29,1234.68,1213.69,1221.10
2018-11-06,1221.25,1226.70,1213.96,1222.29
2018-11-07,1231.32,1235.44,1220.47,1230.49
2018-11-08,1229.30,1232.03,1206.00,1212.39
2018-11-09,1190.40,1194.58,1167.19,1181.76
2018-11-12,1180.81,1181.59,1159.78,1161.03
2018-11-13,1158.17,1180.47,1153.88,1163.41
2018-11-14,1161.94,1171.30,1141.00,1154.88
2018-11-15,1153.58,1183.64,1151.60,1180.20
2018-11-16,1179.03,1191.08,1174.50,1186.42
2018-11-19,1180.96,1183.75,1164.62,1171.74
2018-11-20,1156.57,1156.57,1118.53,1126.00
2018-11-21,1137.04,1155.66,1135.35,1144.85
2018-11-23,1110.61,1110.61,1099.14,1102.87
2018-11-26,1096.58,1108.04,1085.07,1089.60
2018-11-27,1073.76,1079.29,1056.38,1063.65
2018-11-28,1069.04,1097.94,1047.15,1097.56
2018-11-29,1092.51,1101.70,1084.98,1096.11
2018-11-30,1088.64,1099.05,1088.46,1098.77
2018-12-03,1127.84,1144.47,1125.84,1133.11
2018-12-04,1129.42,1134.35,1098.90,1100.23
2018-12-06,1069.35,1083.15,1055.00,1083.15
2018-12-07,1090.92,1100.02,1055.44,1058.35
2018-12-10,1051.69,1053.72,1027.02,1036.90
2018-12-11,1055.50,1061.09,1033.67,1041.85
2018-12-12,1041.85,1066.85,1041.85,1051.68
2018-12-13,1059.71,1065.46,1051.33,1054.71
2018-12-14,1040.69,1053.88,1034.49,1037.42
2018-12-17,1044.49,1064.54,1027.98,1031.85
2018-12-18,1040.28,1050.34,1038.91,1042.83
2018-12-19,1050.04,1067.76,1012.17,1016.86
2018-12-20,1025.25,1036.92,1003.26,1013.42
2018-12-21,1016.68,1027.30,1000.32,1002.11
2018-12-24,1001.57,1005.73,983.75,983.75
2018-12-26,985.84,1020.34,979.44,1020.30
2018-12-27,995.19,1012.21,984.42,1012.16
2018-12-28,1013.35,1023.35,1007.05,1010.70
2018-12-31,1013.78,1021.20,997.69,1013.13
2019-01-02,991.34,1026.20,986.72,1026.00
2019-01-03,1018.92,1020.33,996.90,999.85
2019-01-04,1023.90,1068.35,1023.90,1063.47
2019-01-07,1070.97,1077.41,1057.56,1064.11
2019-01-08,1073.76,1084.59,1068.36,1080.06
2019-01-09,1096.08,1103.58,1087.59,1101.39
2019-01-10,1089.87,1098.98,1084.65,1098.98
2019-01-11,1091.03,1098.00,1083.06,1092.79
2019-01-14,1079.92,1092.79,1076.03,1083.47
2019-01-15,1087.37,1090.97,1068.68,1075.79
2019-01-16,1078.09,1090.43,1077.90,1088.01
2019-01-17,1084.05,1113.58,1082.37,1104.38
2019-01-18,1113.16,1122.45,1106.58,1118.95
2019-01-22,1104.38,1104.38,1082.95,1094.27
2019-01-23,1101.90,1108.81,1089.40,1100.90
2019-01-24,1099.11,1109.71,1097.08,1104.22
2019-01-25,1127.82,1138.53,1116.92,1125.41
2019-01-28,1101.00,1101.00,1086.76,1093.92
2019-01-29,1113.74,1115.97,1103.59,1103.73
2019-01-30,1124.21,1153.18,1123.23,1146.35
2019-01-31,1140.14,1155.80,1132.21,1151.00
2019-02-01,1137.99,1141.72,1133.13,1138.04
2019-02-04,1135.20,1141.28,1126.70,1138.33
2019-02-05,1136.27,1139.12,1131.45,1135.79
2019-02-06,1130.25,1138.59,1126.08,1127.73
2019-02-07,1123.57,1126.09,1102.56,1110.99
2019-02-08,1101.24,1108.67,1092.44,1105.53
2019-02-11,1105.13,1108.76,1097.89,1106.96
2019-02-12,1112.58,1131.95,1112.58,1130.46
2019-02-13,1140.69,1143.66,1128.67,1131.87
2019-02-14,1125.34,1134.72,1123.25,1130.00
2019-02-15,1139.63,1146.04,1136.50,1140.11
2019-02-19,1140.11,1151.01,1134.76,1144.96
2019-02-20,1147.73,1169.53,1144.08,1164.16
2019-02-21,1159.92,1167.23,1156.91,1166.32
2019-02-22,1173.49,1186.42,1173.49,1182.82
2019-02-25,1188.43,1194.47,1182.31,1192.84
2019-02-26,1186.17,1195.04,1183.31,1184.56
2019-02-27,1186.17,1186.45,1174.64,1175.91
2019-02-28,1175.21,1175.21,1159.53,1161.72
2019-03-01,1168.06,1177.63,1160.73,1167.63
2019-03-04,1165.24,1174.38,1158.46,1169.99
2019-03-05,1169.25,1177.15,1167.62,1168.63
2019-03-06,1172.73,1173.67,1150.55,1151.14
2019-03-07,1146.16,1146.16,1124.94,1129.32
2019-03-08,1129.32,1129.32,1105.34,1109.79
2019-03-11,1113.71,1139.44,1113.49,1139.30
2019-03-12,1142.18,1153.73,1141.65,1143.63
2019-03-13,1148.90,1164.15,1148.66,1158.89
2019-03-14,1152.98,1153.35,1142.57,1143.66
2019-03-15,1144.87,1158.15,1144.87,1148.50
2019-03-18,1157.83,1168.40,1155.53,1166.79
2019-03-19,1178.05,1188.40,1160.96,1166.74
2019-03-20,1163.71,1174.62,1145.01,1165.84
2019-03-21,1164.51,1174.40,1162.50,1171.00
2019-03-22,1159.48,1159.48,1121.81,1122.01
2019-03-25,1122.16,1138.03,1116.88,1126.24
2019-03-26,1135.90,1146.68,1133.49,1139.77
2019-03-27,1136.90,1138.46,1119.30,1129.19
2019-03-28,1132.75,1138.87,1123.98,1136.55
2019-03-29,1148.75,1164.06,1148.49,1154.44
2019-04-01,1178.57,1197.91,1177.86,1192.67
2019-04-02,1199.97,1200.13,1182.14,1189.78
2019-04-03,1205.81,1212.30,1193.11,1195.45
2019-04-04,1194.06,1204.06,1189.94,1203.73
2019-04-05,1206.73,1215.03,1205.02,1211.39
2019-04-08,1215.40,1219.11,1204.31,1217.67
2019-04-09,1208.89,1208.89,1187.88,1189.75
2019-04-10,1195.57,1196.51,1185.41,1189.85
2019-04-11,1183.58,1183.58,1164.65,1169.31
2019-04-12,1180.34,1184.10,1169.64,1172.22
2019-04-15,1176.15,1176.24,1166.18,1171.64
2019-04-16,1172.23,1183.23,1171.10,1174.31
2019-04-17,1183.45,1192.54,1167.66,1171.94
2019-04-18,1172.58,1174.86,1157.28,1162.62
2019-04-22,1159.04,1159.04,1139.10,1146.38
2019-04-23,1143.91,1156.34,1143.10,1151.07
2019-04-24,1146.84,1146.84,1122.85,1124.83
2019-04-25,1123.22,1124.75,1109.70,1115.31
2019-04-26,1115.00,1120.23,1110.25,1117.48
2019-04-29,1116.96,1120.16,1111.15,1119.40
2019-04-30,1117.65,1119.09,1106.31,1112.90
2019-05-01,1113.09,1113.48,1086.58,1088.07
2019-05-02,1083.59,1090.67,1081.41,1086.59
2019-05-03,1097.28,1132.16,1097.28,1130.52
2019-05-06,1110.58,1116.42,1098.48,1113.60
2019-05-07,1103.34,1105.54,1087.16,1098.20
2019-05-08,1086.05,1101.49,1086.05,1088.49
2019-05-09,1072.24,1086.53,1066.21,1083.65
2019-05-10,1080.59,1093.09,1067.68,1088.80
2019-05-13,1072.49,1072.78,1038.00,1045.01
2019-05-14,1054.00,1066.89,1053.35,1062.52
2019-05-15,1047.65,1064.44,1042.93,1062.86
2019-05-16,1068.33,1077.95,1062.48,1065.10
2019-05-17,1059.18,1066.56,1053.75,1061.34
2019-05-20,1056.67,1060.28,1047.93,1049.27
2019-05-21,1051.38,1073.37,1048.43,1071.37
2019-05-22,1072.03,1072.96,1052.97,1054.65
2019-05-23,1039.71,1039.71,1023.35,1032.79
2019-05-24,1047.91,1050.15,1039.08,1039.81
2019-05-28,1051.94,1055.63,1042.38,1042.77
2019-05-29,1028.08,1035.28,1021.27,1034.83
2019-05-30,1033.21,1041.49,1025.07,1027.12
2019-05-31,1013.16,1019.32,1002.67,1006.62
2019-06-03,1008.95,1032.15,1008.95,1028.05
2019-06-04,1038.24,1050.52,1036.04,1050.34
2019-06-05,1047.20,1048.27,1025.73,1030.96
2019-06-06,1031.42,1038.68,1025.19,1034.54
2019-06-07,1035.25,1043.43,1028.92,1039.26
2019-06-10,1045.53,1054.28,1045.10,1046.04
2019-06-11,1061.68,1082.33,1061.68,1078.86
2019-06-12,1075.69,1079.22,1066.86,1068.06
2019-06-13,1077.06,1085.32,1074.75,1082.25
2019-06-14,1072.73,1072.73,1053.21,1054.68
2019-06-17,1052.33,1056.72,1041.32,1048.75
2019-06-18,1063.48,1092.90,1063.48,1087.94
2019-06-19,1090.73,1096.29,1082.21,1091.80
2019-06-20,1109.66,1115.99,1098.27,1098.65
2019-06-21,1096.68,1100.90,1093.51,1093.65
2019-06-24,1094.95,1095.16,1085.74,1086.87
2019-06-25,1089.52,1091.38,1080.32,1083.21
2019-06-26,1095.24,1109.28,1095.24,1107.44
2019-06-27,1110.69,1112.36,1103.34,1110.82
2019-06-28,1115.27,1121.92,1111.66,1121.05
2019-07-01,1138.72,1141.72,1125.72,1130.35
2019-07-02,1124.38,1124.38,1111.51,1114.20
2019-07-03,1113.18,1114.95,1107.08,1111.31
2019-07-05,1096.85,1107.30,1088.32,1106.06
2019-07-08,1106.29,1111.63,1092.68,1094.35
2019-07-09,1083.56,1090.56,1077.79,1090.43
2019-07-10,1102.46,1106.35,1092.63,1093.83
2019-07-11,1091.83,1094.04,1085.89,1090.86
